iso_code#continent#location#date#total_cases#total_deaths#new_deaths
BRA#South America#Brazil#2020-05-26#391222.0#24512.0#1039.0
BRA#South America#Brazil#2020-05-27#411821.0#25598.0#1086.0
BRA#South America#Brazil#2020-05-28#438238.0#26754.0#1156.0
BRA#South America#Brazil#2020-05-29#465166.0#27878.0#1124.0
BRA#South America#Brazil#2020-05-30#498440.0#28834.0#956.0
BRA#South America#Brazil#2020-05-31#514849.0#29314.0#480.0
BRA#South America#Brazil#2020-06-01#526447.0#29937.0#623.0
BRA#South America#Brazil#2020-06-02#555383.0#31199.0#1262.0
BRA#South America#Brazil#2020-06-03#584016.0#32548.0#1349.0
BRA#South America#Brazil#2020-06-04#614941.0#34021.0#1473.0
BRA#South America#Brazil#2020-06-05#645771.0#35026.0#1005.0
BRA#South America#Brazil#2020-06-06#672846.0#35930.0#904.0
BRA#South America#Brazil#2020-06-07#691758.0#36455.0#525.0
BRA#South America#Brazil#2020-06-08#707412.0#37134.0#679.0
BRA#South America#Brazil#2020-06-09#739503.0#38406.0#1272.0
BRA#South America#Brazil#2020-06-10#772416.0#39680.0#1274.0
BRA#South America#Brazil#2020-06-11#802828.0#40919.0#1239.0
BRA#South America#Brazil#2020-06-12#828810.0#41828.0#909.0
BRA#South America#Brazil#2020-06-13#850514.0#42720.0#892.0
BRA#South America#Brazil#2020-06-14#867624.0#43332.0#612.0
BRA#South America#Brazil#2020-06-15#888271.0#43959.0#627.0
BRA#South America#Brazil#2020-06-16#923189.0#45241.0#1282.0
BRA#South America#Brazil#2020-06-17#955377.0#46510.0#1269.0
BRA#South America#Brazil#2020-06-18#978142.0#47748.0#1238.0
BRA#South America#Brazil#2020-06-19#1032913.0#48954.0#1206.0
BRA#South America#Brazil#2020-06-20#1067579.0#49976.0#1022.0
BRA#South America#Brazil#2020-06-21#1083341.0#50591.0#615.0
BRA#South America#Brazil#2020-06-22#1106470.0#51271.0#680.0
BRA#South America#Brazil#2020-06-23#1145906.0#52645.0#1374.0
BRA#South America#Brazil#2020-06-24#1188631.0#53830.0#1185.0
BRA#South America#Brazil#2020-06-25#1228114.0#54971.0#1141.0
BRA#South America#Brazil#2020-06-26#1274974.0#55961.0#990.0
BRA#South America#Brazil#2020-06-27#1313667.0#57070.0#1109.0
BRA#South America#Brazil#2020-06-28#1344143.0#57622.0#552.0
BRA#South America#Brazil#2020-06-29#1368195.0#58314.0#692.0
BRA#South America#Brazil#2020-06-30#1402041.0#59594.0#1280.0
BRA#South America#Brazil#2020-07-01#1448753.0#60632.0#1038.0
BRA#South America#Brazil#2020-07-02#1496858.0#61884.0#1252.0
BRA#South America#Brazil#2020-07-03#1539081.0#63174.0#1290.0
BRA#South America#Brazil#2020-07-04#1577004.0#64265.0#1091.0
BRA#South America#Brazil#2020-07-05#1603055.0#64867.0#602.0
BRA#South America#Brazil#2020-07-06#1623284.0#65487.0#620.0
BRA#South America#Brazil#2020-07-07#1668589.0#66741.0#1254.0
BRA#South America#Brazil#2020-07-08#1713160.0#67964.0#1223.0
BRA#South America#Brazil#2020-07-09#1755779.0#69184.0#1220.0
BRA#South America#Brazil#2020-07-10#1800827.0#70398.0#1214.0
BRA#South America#Brazil#2020-07-11#1839850.0#71469.0#1071.0
BRA#South America#Brazil#2020-07-12#1864681.0#72100.0#631.0
BRA#South America#Brazil#2020-07-13#1884967.0#72833.0#733.0
BRA#South America#Brazil#2020-07-14#1926824.0#74133.0#1300.0
BRA#South America#Brazil#2020-07-15#1966748.0#75366.0#1233.0
BRA#South America#Brazil#2020-07-16#2012151.0#76688.0#1322.0
BRA#South America#Brazil#2020-07-17#2046328.0#77851.0#1163.0
BRA#South America#Brazil#2020-07-18#2074860.0#78772.0#921.0
BRA#South America#Brazil#2020-07-19#2098389.0#79488.0#716.0
BRA#South America#Brazil#2020-07-20#2118646.0#80120.0#632.0
BRA#South America#Brazil#2020-07-21#2159654.0#81487.0#1367.0
BRA#South America#Brazil#2020-07-22#2227514.0#82771.0#1284.0
BRA#South America#Brazil#2020-07-23#2287475.0#84082.0#1311.0
BRA#South America#Brazil#2020-07-24#2343366.0#85238.0#1156.0
BRA#South America#Brazil#2020-07-25#2394513.0#86449.0#1211.0
BRA#South America#Brazil#2020-07-26#2419091.0#87004.0#555.0
BRA#South America#Brazil#2020-07-27#2442375.0#87618.0#614.0
BRA#South America#Brazil#2020-07-28#2483191.0#88539.0#921.0
BRA#South America#Brazil#2020-07-29#2552265.0#90134.0#1595.0
BRA#South America#Brazil#2020-07-30#2610102.0#91263.0#1129.0
BRA#South America#Brazil#2020-07-31#2662485.0#92475.0#1212.0
BRA#South America#Brazil#2020-08-01#2707877.0#93563.0#1088.0
BRA#South America#Brazil#2020-08-02#2733677.0#94104.0#541.0
BRA#South America#Brazil#2020-08-03#2750318.0#94665.0#561.0
BRA#South America#Brazil#2020-08-04#2801921.0#95819.0#1154.0
BRA#South America#Brazil#2020-08-05#2859073.0#97256.0#1437.0
BRA#South America#Brazil#2020-08-06#2912212.0#98493.0#1237.0
BRA#South America#Brazil#2020-08-07#2962442.0#99572.0#1079.0
BRA#South America#Brazil#2020-08-08#3012412.0#100477.0#905.0
BRA#South America#Brazil#2020-08-09#3035422.0#101049.0#572.0
BRA#South America#Brazil#2020-08-10#3057470.0#101752.0#703.0
BRA#South America#Brazil#2020-08-11#3109630.0#103026.0#1274.0
BRA#South America#Brazil#2020-08-12#3164785.0#104201.0#1175.0
BRA#South America#Brazil#2020-08-13#3224876.0#105463.0#1262.0
BRA#South America#Brazil#2020-08-14#3275520.0#106523.0#1060.0
BRA#South America#Brazil#2020-08-15#3317096.0#107232.0#709.0
BRA#South America#Brazil#2020-08-16#3340197.0#107852.0#620.0
BRA#South America#Brazil#2020-08-17#3359570.0#108536.0#684.0
BRA#South America#Brazil#2020-08-18#3407354.0#109888.0#1352.0
BRA#South America#Brazil#2020-08-19#3456652.0#111100.0#1212.0
BRA#South America#Brazil#2020-08-20#3501975.0#112304.0#1204.0
BRA#South America#Brazil#2020-08-21#3532330.0#113358.0#1054.0
BRA#South America#Brazil#2020-08-22#3582362.0#114250.0#892.0
BRA#South America#Brazil#2020-08-23#3605783.0#114744.0#494.0
BRA#South America#Brazil#2020-08-24#3622861.0#115309.0#565.0
BRA#South America#Brazil#2020-08-25#3669995.0#116580.0#1271.0
BRA#South America#Brazil#2020-08-26#3717156.0#117665.0#1085.0
BRA#South America#Brazil#2020-08-27#3761391.0#118649.0#984.0
BRA#South America#Brazil#2020-08-28#3804803.0#119504.0#855.0
BRA#South America#Brazil#2020-08-29#3846153.0#120262.0#758.0
BRA#South America#Brazil#2020-08-30#3862311.0#120828.0#566.0
BRA#South America#Brazil#2020-08-31#3908272.0#121381.0#553.0
BRA#South America#Brazil#2020-09-01#3950931.0#122596.0#1215.0
BRA#South America#Brazil#2020-09-02#3997865.0#123780.0#1184.0
BRA#South America#Brazil#2020-09-03#4041638.0#124614.0#834.0
BRA#South America#Brazil#2020-09-04#4091801.0#125502.0#888.0
BRA#South America#Brazil#2020-09-05#4123000.0#126203.0#701.0
BRA#South America#Brazil#2020-09-06#4137521.0#126650.0#447.0
BRA#South America#Brazil#2020-09-07#4147794.0#126960.0#310.0
BRA#South America#Brazil#2020-09-08#4162073.0#127464.0#504.0
BRA#South America#Brazil#2020-09-09#4197889.0#128539.0#1075.0
BRA#South America#Brazil#2020-09-10#4238446.0#129522.0#983.0
BRA#South America#Brazil#2020-09-11#4282164.0#130396.0#874.0
BRA#South America#Brazil#2020-09-12#4315687.0#131210.0#814.0
BRA#South America#Brazil#2020-09-13#4330455.0#131625.0#415.0
BRA#South America#Brazil#2020-09-14#4345610.0#132006.0#381.0
BRA#South America#Brazil#2020-09-15#4382263.0#133119.0#1113.0
BRA#South America#Brazil#2020-09-16#4419083.0#134106.0#987.0
BRA#South America#Brazil#2020-09-17#4455386.0#134935.0#829.0
BRA#South America#Brazil#2020-09-18#4495183.0#135793.0#858.0
BRA#South America#Brazil#2020-09-19#4528240.0#136532.0#739.0
BRA#South America#Brazil#2020-09-20#4544629.0#136895.0#363.0
BRA#South America#Brazil#2020-09-21#4558040.0#137272.0#377.0
BRA#South America#Brazil#2020-09-22#4591364.0#138105.0#833.0
BRA#South America#Brazil#2020-09-23#4591364.0#138105.0#0.0
BRA#South America#Brazil#2020-09-24#4657702.0#139808.0#1703.0
BRA#South America#Brazil#2020-09-25#4689613.0#140537.0#729.0
BRA#South America#Brazil#2020-09-26#4717991.0#141406.0#869.0
BRA#South America#Brazil#2020-09-27#4732309.0#141741.0#335.0
BRA#South America#Brazil#2020-09-28#4745464.0#142058.0#317.0
BRA#South America#Brazil#2020-09-29#4777522.0#142921.0#863.0
BRA#South America#Brazil#2020-09-30#4810935.0#143952.0#1031.0
BRA#South America#Brazil#2020-10-01#4847092.0#144680.0#728.0
BRA#South America#Brazil#2020-10-02#4847092.0#144680.0#0.0
BRA#South America#Brazil#2020-10-03#4906833.0#145987.0#1307.0
BRA#South America#Brazil#2020-10-04#4915289.0#146352.0#365.0
BRA#South America#Brazil#2020-10-05#4927235.0#146675.0#323.0
BRA#South America#Brazil#2020-10-06#4969141.0#147494.0#819.0
BRA#South America#Brazil#2020-10-07#5000694.0#148228.0#734.0
BRA#South America#Brazil#2020-10-08#5028444.0#148957.0#729.0
BRA#South America#Brazil#2020-10-09#5055888.0#149639.0#682.0
BRA#South America#Brazil#2020-10-10#5082637.0#150198.0#559.0
BRA#South America#Brazil#2020-10-11#5094979.0#150488.0#290.0
BRA#South America#Brazil#2020-10-12#5103408.0#150689.0#201.0
BRA#South America#Brazil#2020-10-13#5113628.0#150998.0#309.0
BRA#South America#Brazil#2020-10-14#5140863.0#151747.0#749.0
BRA#South America#Brazil#2020-10-15#5169386.0#152460.0#713.0
BRA#South America#Brazil#2020-10-16#5200300.0#153214.0#754.0
BRA#South America#Brazil#2020-10-17#5224362.0#153675.0#461.0
BRA#South America#Brazil#2020-10-18#5224362.0#153675.0#0.0
BRA#South America#Brazil#2020-10-19#5250727.0#154176.0#501.0
BRA#South America#Brazil#2020-10-20#5273954.0#154837.0#661.0
BRA#South America#Brazil#2020-10-21#5298772.0#155403.0#566.0
BRA#South America#Brazil#2020-10-22#5323630.0#155900.0#497.0
BRA#South America#Brazil#2020-10-23#5353656.0#156471.0#571.0
BRA#South America#Brazil#2020-10-24#5380635.0#156903.0#432.0
BRA#South America#Brazil#2020-10-25#5394128.0#157134.0#231.0
BRA#South America#Brazil#2020-10-26#5409854.0#157397.0#263.0
BRA#South America#Brazil#2020-10-27#5439641.0#157946.0#549.0
BRA#South America#Brazil#2020-10-28#5468270.0#158456.0#510.0
BRA#South America#Brazil#2020-10-29#5494376.0#158969.0#513.0
BRA#South America#Brazil#2020-10-30#5516658.0#159477.0#508.0
BRA#South America#Brazil#2020-10-31#5535605.0#159884.0#407.0
BRA#South America#Brazil#2020-11-01#5545705.0#160074.0#190.0
BRA#South America#Brazil#2020-11-02#5554206.0#160253.0#179.0
BRA#South America#Brazil#2020-11-03#5566049.0#160496.0#243.0
BRA#South America#Brazil#2020-11-04#5590025.0#161106.0#610.0
BRA#South America#Brazil#2020-11-05#5590025.0#161106.0#0.0
BRA#South America#Brazil#2020-11-06#5631181.0#162015.0#909.0
BRA#South America#Brazil#2020-11-07#5653561.0#162269.0#254.0
BRA#South America#Brazil#2020-11-08#5664115.0#162397.0#128.0
BRA#South America#Brazil#2020-11-09#5675032.0#162628.0#231.0
BRA#South America#Brazil#2020-11-10#5699005.0#162802.0#174.0
BRA#South America#Brazil#2020-11-11#5747660.0#163368.0#566.0
BRA#South America#Brazil#2020-11-12#5781582.0#164281.0#913.0
BRA#South America#Brazil#2020-11-13#5810652.0#164737.0#456.0
BRA#South America#Brazil#2020-11-14#5848959.0#165658.0#921.0
BRA#South America#Brazil#2020-11-15#5863093.0#165798.0#140.0
BRA#South America#Brazil#2020-11-16#5876464.0#166014.0#216.0
BRA#South America#Brazil#2020-11-17#5911758.0#166699.0#685.0
BRA#South America#Brazil#2020-11-18#5945849.0#167455.0#756.0
BRA#South America#Brazil#2020-11-19#5981767.0#168061.0#606.0
